tweet_text,cyberbullying_type
high fashion twitter go school wearing slip get day come home log bell gadid ai twitter account call people fat group post candy somberly tweet coke,1
catch situation president take away school funding open bully moreover one person bring virus home school spread matter location,1
mom obsessed caloric intake fitness weight really image girl dad really high natural metabolism worked construction 90 life could eat k day stay thin,1
saw type person school would bully,1
gym knew would let watch jordan still yet answer failure report sexual abuse charge despite juvenile middle school bully persona maybe ranking member judiciary committee,1
high school justice african america american special needs student savannah cheese sign petition via hope get karma deserve truly disgusting human,1
junior school pathetic life learned treading water carrying egg spoon brick deep end how look helmet twat cycling proficiency how bully,1
man om look face first mean mean harm girl gorgeous high standard though,1
donate trump like girl high school asking support business,1
girl freshman year high school sent friend request casebook,1
tweet w pop look like school bully,1
getting its ptsd got high school one girl friend reason,1
like saying got ignore school give reaction want feel powerless stop standing,1
never forget copra lying black girl high school,1
like made feel appreciated getting constantly men middle school care random nice feel accepted,1
high school girl know mama amma said i ig,1
miss anti corban high profile troll hate monger dog pile piler teenage girl online,1
according twitter everyone high school girl high school made subway sandwich today give break people,1
depressed art that pageant girl cheer captain probably high school,1
real word give shit high school popularity bully afraid going back meaningless,1
feel like panel judges car unnecessarily bitchy rude like high school,1
high school fucking,1
girl elementary school high school oka ad within a use oka anymore,1
lot school mom strong always supported totally alone world easily make despite always support underdog victim justifying way,1
need empowered got put task recently twitter thread exposed mistreated one affluent secondary uganda wonder grew become wife feel,1
yeah fight tried half avian asian sordid nordic school sure got suspended stopped eventually moved another country affluent inter school bullying reported bullying,1
herd got 6 years old feel bad of ok,1
girl high school really hitting needs animal crossing island sh,1
homely little girl graduated woodland elementary whole schooling high school bad deep anger toward pick innocence riviera mobile,1
need watch high school played men is backwards ball,1
