tweet_text,label
Hey guys  Look little cutie  trying bully ,1
likes bully lt  3,1
Miles nothing farmland either direction  stands lone palm tree  California ,1
I started putting pocky lip rings  That seems reasonable ,1
Shoutout dude tried blackmail releasing source code ggautoblocker I take project ,1
original content  vs retweet ,1
 thought significant would targeted ,1
BlameOneNotAll,1
Interesting BlameOneNotAll pics story one dude decent  men decent ,1
 exactly ,1
think tired feelings ,1
Let us test ,1
haha  kidding  never bully one,1
Yo  security folks  Any thoughts selfencrypting drives  specifically WD Passport Ultra ,1
It  really bad thing  I know blackmilk swims fit well super comfy  Really  really bad ,1
I mean  would GamerGate care video people read abusive tweets received  What ethics ,1
 brb  starting feel feelings scalp  means time wash stuff  ,1
All ugly hell,1
one thing count  moblike behavior gaters make point better could ,1
I babies id fuck angelica  bully ,1
Yes idiot sandwich,1
No  I meant  explain telling person arguing w get laid wrong ,1
plz go set fire  egg ,1
Stupid idiot rr deserve end career The Phenom worst booking everThankyouTaker,1
tom bullying think meet ponty horrible yes  thankss  ,1
would love desktop  fantastically ugly case designed BMW  thermaltake ,1
Drive pa  Music kpop though bts,1
It kind funny much body confident I gotten ever since gaters started calling fat  lt  3,1
Thus far  unimpressed Emerald Dream  Quests server seem buggy  I idea ,1
How trick idiot,1
yeah  talk  I send email right I told retracted ,1
loll local news used phrase  cyber hackers  Thank clarification  I assumed meant lumberjacks ,1
Why evernote selling socks,1
awesome  Thank work ,1
anut hospital might die  cousin got cyberbulled crying eyes  lt  3,1
We  right ,1
YUP  incidentally  I know editor  She woman  gamer  tech  It factual info ,1
But woman knows,1
People reacted shocked marines would share nudes obviously retarded,1
mr walt  stop bully ,1
girls bullied high school milks imagination,1
Bullies feed fear  I stood school bully 8th grade  fully expecting get awhipped  We fought draw  He ceased bully I ceased cowed bullies  Do whatever think best given situation ,1
 NTR school bully bangs mom  What fuck  At point I Am legit getting worried people  hurt,1
I went high school girl bullied girl friends  modeling New York  tallest girl America  might heard  But gull say  oh  I bullied height  bitch  bullied girls drank day,1
saw girl bullied high school lookin kind rough,1
shaking  way sits like whole school bully,1
saw girl bullied high school tiktok instantly started cry  really feeling suppressed trauma,1
By transitive property social math seen next hot girl principles means never bullied high school definitely care ex,1
Based Marvel Comics  superhero character  story Peter Parker nerdy highschooler  He orphaned child  bullied jocks  confess crush stunning neighborhood girl Mary Jane WatsonSpiderMan  2002 ,1
I remember homie dated girl high school  Monna  homie romantic  Everyday would bring girl sweets  presents walk home  Obvious losers bullied  Even stole presents  But man kept pushing till baby girl broke heart ,1
25  I got bullied lot ages 1017 throughout school plethora reasons  main one I gained weight grades 7 8  I considered attractive I like 11 12  I look act like popular girls Jr High,1
I never bully type girl high school I always hung girls fought lot I I always protective people bullied ,1
girl bullied high school asking join pyramid scheme ASMR,1
thinking reporting girls bullied high school copyright used music goodbye senior year videos,1
Going quick nap  I really need long tiring day  Do worry  reply bit falling asleep reply everything nap ,1
Do normalise bully school workplace,1
Story Time  So I must link guy  Raj  high school use sort bully back said shoots music videos wanted shoot one tracks I said okay sure,1
Hey Luca In case already know  bullies usually sad home lives amp  take misery kids school  You clearly  loved  Join local clubs amp  make proper friends  boost confidence  Change schools helps  This pass,1
exposed friend s nudes poor got bullied everyone  slept girls highschool told everyone sad see still prick high school,1
They act like girls bullied 6 years ago still high school LMAO,1
US Man Baby President  Nobody likes This narcissistic egomaniac idolized every cop America  unchecked bullies tormenting American citizens  Vote like want Middle school finally ,1
In Jennie fell love first sight girl dancing alone practice room knowing tomboy bullied high school used big crush Mess It Up  JenLisa Tagalog College AU This first time I DO NOT KNOW I ,1
think okay bully people liking mainstream stuff amp  getting annoying  cut  sound like mean girls high school movies ,1
We supplies High School track coach thought could bully pole vaulting  I like  Did Not I tell yo ass I Am pole vaulting  But I think amazing feat done perfected techniques ,1
I feel girls got bullied high school rumors fucking cucumber something adults know phallic veggies stay looking better exes,1
happy bitch used bully middle school fuckin ugly miserable  sucks bitch,1
Kids different home school  Parents got ensure kids bully someone school  take bullying  matter decent appear home ,1
Oh  Good news actually love  I told daughter high school  yeah  Well spoiled little shit turned terrible bully  unfortunate victims  huge group bullied girls came last week TP d entire front lawn ,1
Ngl gives vibes shipping someone school bully ,1
Sending kids back school homocide,1
LOVE recent slander bully x victim pairings someone severely bullied throughout elementary middle school say fuck dynamic,1
read argumentative naivety  know good well mean  point always bullies give fuck bullying happen school  gon bully others keep regardless feels,1
Victoria F  PETE THIS GIRL IS SO FAKE Kelsey  Crying  Sydney  Pay attention everyone bullied high school I definitely home coming queen  Kelley  Yeah  I Am attorney I Am going chill guys done  Pete  duhh,1
Not crying high school choir memories like directors ableist bullies majority kids bootlicking bullies  Not missing traumatic part high school ,1
He showed nice upside ways college  especially build  But honestly I think soo dominant high school heavily inflated draft stock despite major limitations  There way would thrive bully ball offense NBA 66 SF,1
idc happened middle school high school amp  one girls bullied  want friends mom s NOPE CAN NOT DO ,1
They want stereotypical mean girls bullied high school bad hide behind screen ,1
I weird status High School  I weird kid  bully  sort  popular widely known ,1
As junior high school girl  classmates misidentified parents obscenely rich  I bullied continuously sharing parents  wealth  poor middle class kids  The students got teachers join  Elizabeth Warren school attitude ,1
found girl sort friend  lowkey bullied shamed high school works retail majoring graphic design  fine good always put smart bragged would lawyer,1
Trying explain mom girl used bullying 68th grade high school I stopped getting bullied  Only get bullied college ,1
To complete asshole  Same question would ask bully school,1
I saw nasty stuff early high school  I bullied girls brutal  A girl one classes  popular  got ostracised left  Sorry go I hope found better place world bit older ,1
Did anyone ever actually said want comeback  scrape moms stomach thing high school bully  twitter telling lies ,1
Dehza get bullied school  poor bby ,1
HIGH SCHOOL FOCKEN BULLIES,1
I loss words,1
I bullied high school I apparently acted like privileged white girl  I experience privileged I quickly learned hide  I ADHD rather impulsive actions behaviors suffered consequences actions ,1
A senior high school slept trans girl got bullied hard transfer schools another state I think changed last name ,1
Mother brutally attacked teen girls outside Bay Area high school confrontation bullied daughter,1
I went PS  There many entitled  snobbish dickheads  bitchy girls bullies school  There snobbery cliques state schools  I bullied private school way home kids local state high  13,1
Roblox High school  I got bullied 2 girls  I still remember  ,1
I lot different social circles high school  one guy use bully nerdier friends real bad never minded went one friends hair pair trying cut log hair  I asked,1
Considering brexiters block anyone follow narratives  get moral high ground  Plus  bullied teenage girl  You deserve respect listened  Get ,1
You All bullied girls looked like Lizzo high school want say fine,1
Yes  Put Down  high school I ask girl would say  NO  right away Because From 1st  Jr year High School I Bullied girl Crush They would Bullied Too  So I afraid said  No  I ask girl,1
This childish like school bully  Stand taller  Set example  This children behave poorly  This look  I mean disrespect  want people better ,1
nobody tells high school harder uni I want  At start high school bff primary ditched started hanging one bullies  Another girl bullied parent staff school anything,1
Yep  girl bullied high school  And yes  still bully day ,1
A heartwarming story COVID times  girl bullied high school became  beautiful successful AND recently went viral TikTok,1
On genuine note though  fight back  My daughter 2 girls particular give hell  YOU know resisted advice one PE session  I told grab blond head blue eyes lockers  Throughout high school one ever bullied,1
Rebecca Black pulld school coz incessant bullying classmates  They wud sing Friday really nasal voices ,1
Girls bullied high school  hi girly  long time talk  Let tell essential oils Me  I Have oily life,1
middle school bully fanpage  make,1
Agreed  Kawaii  cute  culture adults pretty normal many parts eastern world  Japan instance  Its west shames anyone 4feet tall wearing cute stuff  I wonder many girls get bullied cute stuff love JR high peers ,1
Allot young girls grew without father sometimes bitter mother know race wise gender wise religion wise  product failed Somali American family structure brainwashed bullied high school ,1
girls posting mental health tweets ones bullied high school,1
No  Most people around hit puberty yet  tall enough bully  plus I Am still middle school  Ill probably get picked high school though ,1
Everyone treated Chris unfairly point show going treated worse racist bully beat harassed mother lived favourites besides go yt school would met Greg,1
said sorry felt like bullied  two years silence starting drama nothing guess ill take girl bullied high school one scared anymore ,1
nightmares age 10 really desensitized trauma dreams huh  like dream high school bully tried stab death woke like  well okay ,1
I MENTORED TEENS AS A COUNSELOR FOR MTV S  IF YOU REALLY KNEW ME  WE MATCHED THE HIGH SCHOOL BULLY WTHE BULLIER amp  THEY LEARNED EACH OTHERS STORY TO PROMOTE HEALING  PLEASE TEACH YOUR CHILDREN TO REPORT BULLYING TO THEIR STATE amp  LOCAL OFFICIALS amp  HANDLE IT IN THE APPROPRIATELY,1
And everyone saying wrong mentioning women also bullied  grow  I hate patriarchy much anyone  girl I know mean girls  How many tears I would middle high school mean things  friends  pulled ,1
To fair number 11 seems like kind girl would bullied high school,1
Dental hygenisits part mean cool girl group high school except got subtly bullied private girls became nurses,1
bully old school  yet  despite pissed knocked  feeling something totally new  She glared giggling girls  took door girl ,1
They get enjoyment  S literally told  better Netflix  snaps back high school girls enjoyed bullying makes think  girls ones bullied FINALLY got chance,1
AntiSemitic buzzword invented j  silence anyone pointing bad j  ish behavior  Just think like school bully making words shame people call bully try report principals office,1
Why press conference middle interrogation hearings AG Barr  It take spot lite bad Democrats carrying like middle school bullies looking like complete idiots  This congress a17  public approval rating,1
I Luca I know feel  At last school sports age 15  I told I would beaten I let bullies  beat 400m final  I ran race life  ran ground  I broke school record mine stood 23 years  Be strong win ,1
I believe I let ugly bitches bully elementary school,1
Reminds girl bullied high school I said I hated song would rather listen Fall Out Boy,1
